tensor(58.),tensor(145.5510),tensor(0.0560)
tensor(91.),tensor(150.9280),tensor(0.0870)
tensor(72.),tensor(70.6710),tensor(0.1560)
tensor(90.),tensor(82.5900),tensor(0.0250)
tensor(86.),tensor(76.5810),tensor(0.0570)
tensor(68.),tensor(74.1480),tensor(0.0730)
tensor(88.),tensor(58.2630),tensor(0.0890)
tensor(96.),tensor(122.9840),tensor(0.2030)
tensor(48.),tensor(153.1520),tensor(0.0780)
tensor(42.),tensor(56.6740),tensor(0.0660)
tensor(70.),tensor(206.2730),tensor(0.4740)
tensor(61.),tensor(32.7270),tensor(0.2590)
tensor(47.),tensor(357.8920),tensor(0.7300)
tensor(54.),tensor(312.7930),tensor(0.2490)
tensor(64.),tensor(125.7960),tensor(0.0360)
tensor(77.),tensor(101.1580),tensor(0.1000)
tensor(73.),tensor(295.1690),tensor(0.3720)
tensor(73.),tensor(494.6890),tensor(0.1460)
tensor(61.),tensor(84.5130),tensor(0.1520)
tensor(61.),tensor(24.4190),tensor(0.1280)
tensor(73.),tensor(48.3020),tensor(0.4220)
tensor(66.),tensor(117.4820),tensor(0.0650)
tensor(66.),tensor(79.9950),tensor(0.3050)
tensor(49.),tensor(61.0270),tensor(0.2510)
tensor(66.),tensor(131.0040),tensor(0.3480)
tensor(52.),tensor(24.2030),tensor(0.0430)
tensor(58.),tensor(121.9310),tensor(0.5180)
tensor(66.),tensor(94.6730),tensor(0.5250)
tensor(75.),tensor(115.9190),tensor(0.0360)
tensor(66.),tensor(133.8050),tensor(0.0700)
tensor(51.),tensor(33.5460),tensor(0.2200)
tensor(52.),tensor(129.8630),tensor(0.0380)
tensor(64.),tensor(106.5340),tensor(0.0740)
tensor(81.),tensor(150.1350),tensor(0.1260)
tensor(39.),tensor(66.5590),tensor(0.0590)
tensor(69.),tensor(103.3110),tensor(0.0510)
tensor(55.),tensor(150.9880),tensor(0.0520)
tensor(64.),tensor(91.9130),tensor(0.0920)
tensor(61.),tensor(120.2570),tensor(0.0400)
tensor(61.),tensor(94.2630),tensor(0.1410)
tensor(61.),tensor(11.7160),tensor(0.0990)
tensor(65.),tensor(74.2140),tensor(0.0560)
tensor(81.),tensor(78.8330),tensor(0.0640)
tensor(89.),tensor(80.1300),tensor(0.0290)
tensor(63.),tensor(9.9080),tensor(0.0560)
tensor(40.),tensor(78.1760),tensor(0.0570)
tensor(77.),tensor(11.6970),tensor(0.1260)
tensor(56.),tensor(78.8140),tensor(0.1290)
tensor(61.),tensor(56.6990),tensor(0.0790)
tensor(58.),tensor(95.7150),tensor(0.1770)
tensor(53.),tensor(131.5010),tensor(0.1120)
tensor(59.),tensor(158.8400),tensor(0.0490)
tensor(55.),tensor(25.7980),tensor(0.0680)
tensor(77.),tensor(243.4950),tensor(0.0870)
tensor(80.),tensor(223.8020),tensor(0.2160)
tensor(42.),tensor(119.6850),tensor(0.0290)
tensor(66.),tensor(78.0570),tensor(0.6800)
tensor(43.),tensor(14.8270),tensor(0.0350)
tensor(80.),tensor(149.4780),tensor(0.0250)
tensor(76.),tensor(145.0640),tensor(0.0550)
tensor(80.),tensor(80.6380),tensor(0.3180)
tensor(89.),tensor(295.2580),tensor(0.0590)
tensor(35.),tensor(357.4670),tensor(0.0400)
tensor(76.),tensor(325.7270),tensor(0.2150)
tensor(62.),tensor(20.0090),tensor(0.2230)
tensor(69.),tensor(415.9230),tensor(0.3030)
tensor(56.),tensor(294.6800),tensor(0.1650)
tensor(83.),tensor(209.7190),tensor(0.1040)
tensor(71.),tensor(29.5460),tensor(0.3750)
tensor(52.),tensor(88.1860),tensor(1.7420)
tensor(61.),tensor(116.0560),tensor(0.1380)
tensor(39.),tensor(450.1710),tensor(0.4710)
tensor(60.),tensor(195.0890),tensor(0.0360)
tensor(76.),tensor(154.5510),tensor(0.0480)
tensor(66.),tensor(143.0730),tensor(0.3100)
tensor(70.),tensor(223.4930),tensor(0.0390)
tensor(59.),tensor(444.7850),tensor(0.0810)
tensor(74.),tensor(237.3970),tensor(0.0550)
tensor(69.),tensor(91.9520),tensor(0.3360)
tensor(66.),tensor(242.1800),tensor(0.0440)
tensor(62.),tensor(95.8420),tensor(0.1860)
tensor(47.),tensor(330.6590),tensor(0.0340)
tensor(49.),tensor(268.7300),tensor(0.0390)
tensor(70.),tensor(157.2810),tensor(0.4800)
tensor(56.),tensor(313.4190),tensor(0.1250)
tensor(30.),tensor(319.1420),tensor(0.0380)
tensor(76.),tensor(186.6070),tensor(0.3540)
tensor(59.),tensor(216.9270),tensor(0.1320)
tensor(51.),tensor(185.4920),tensor(0.2020)
tensor(70.),tensor(105.1380),tensor(0.0600)
tensor(66.),tensor(38.6780),tensor(0.2030)
tensor(67.),tensor(38.0820),tensor(0.1550)
tensor(76.),tensor(109.5600),tensor(0.1350)
tensor(75.),tensor(78.9010),tensor(0.1950)
tensor(39.),tensor(85.1330),tensor(0.0720)
tensor(84.),tensor(19.0860),tensor(0.4100)
tensor(83.),tensor(65.5350),tensor(0.0660)
tensor(79.),tensor(47.4010),tensor(0.2840)
tensor(67.),tensor(102.4620),tensor(0.1350)
tensor(66.),tensor(134.7120),tensor(0.4520)
tensor(46.),tensor(264.1510),tensor(0.0440)
tensor(84.),tensor(288.8200),tensor(0.0460)
tensor(59.),tensor(53.2550),tensor(0.3370)
tensor(73.),tensor(377.6860),tensor(0.0420)
tensor(80.),tensor(276.3930),tensor(0.2020)
tensor(64.),tensor(247.9900),tensor(0.0400)
tensor(62.),tensor(111.3910),tensor(0.2250)
tensor(66.),tensor(62.5380),tensor(0.4130)
tensor(85.),tensor(429.1780),tensor(0.0510)
tensor(56.),tensor(536.0680),tensor(0.3060)
tensor(55.),tensor(443.1470),tensor(0.0610)
tensor(55.),tensor(399.3700),tensor(0.0640)
tensor(61.),tensor(173.6540),tensor(0.3550)
tensor(58.),tensor(610.2060),tensor(0.0660)
tensor(76.),tensor(322.),tensor(0.3030)
tensor(61.),tensor(553.6410),tensor(0.0610)
tensor(57.),tensor(179.8100),tensor(1.6910)
tensor(69.),tensor(292.1380),tensor(0.0890)
tensor(59.),tensor(609.2860),tensor(0.0960)
tensor(42.),tensor(577.0960),tensor(0.3070)
tensor(56.),tensor(238.7200),tensor(0.1080)
tensor(32.),tensor(478.9830),tensor(0.0480)
tensor(68.),tensor(613.0910),tensor(0.0870)
tensor(62.),tensor(245.0270),tensor(0.0700)
tensor(59.),tensor(424.8870),tensor(0.1250)
tensor(52.),tensor(261.0400),tensor(0.0890)
tensor(63.),tensor(688.1990),tensor(0.0430)
tensor(76.),tensor(122.9280),tensor(0.1730)
tensor(67.),tensor(277.0330),tensor(0.3100)
tensor(90.),tensor(155.7410),tensor(0.1160)
tensor(44.),tensor(140.9600),tensor(0.3670)
tensor(85.),tensor(253.3720),tensor(0.1600)
tensor(40.),tensor(387.6290),tensor(0.0590)
tensor(66.),tensor(594.1120),tensor(0.0470)
tensor(70.),tensor(667.3910),tensor(0.5470)
tensor(59.),tensor(379.1730),tensor(0.0360)
tensor(62.),tensor(42.5440),tensor(0.4040)
tensor(59.),tensor(610.9260),tensor(0.1890)
tensor(80.),tensor(392.0250),tensor(0.0950)
tensor(78.),tensor(61.4890),tensor(0.6360)
tensor(54.),tensor(91.7830),tensor(2.0510)
tensor(69.),tensor(506.7190),tensor(0.0930)
tensor(85.),tensor(540.1710),tensor(0.2280)
tensor(68.),tensor(143.4210),tensor(1.0320)
tensor(69.),tensor(485.8110),tensor(0.1500)
tensor(71.),tensor(446.9820),tensor(0.0720)
tensor(66.),tensor(544.3790),tensor(0.0530)
tensor(68.),tensor(224.2250),tensor(0.2740)
tensor(67.),tensor(549.2470),tensor(0.0530)
tensor(54.),tensor(415.0780),tensor(0.0380)
tensor(78.),tensor(225.7810),tensor(0.0700)
tensor(89.),tensor(830.8620),tensor(0.0610)
tensor(76.),tensor(834.1770),tensor(0.0520)
tensor(73.),tensor(116.4640),tensor(0.1370)
tensor(51.),tensor(486.9510),tensor(0.0250)
tensor(65.),tensor(939.5400),tensor(0.0290)
tensor(68.),tensor(633.2170),tensor(0.7550)
tensor(39.),tensor(1048.4919),tensor(0.0790)
tensor(55.),tensor(504.7040),tensor(0.0250)
tensor(63.),tensor(1065.7250),tensor(0.1390)
tensor(70.),tensor(392.5350),tensor(0.0290)
tensor(25.),tensor(1097.8149),tensor(0.0940)
tensor(63.),tensor(416.3480),tensor(0.9650)
tensor(57.),tensor(928.0640),tensor(0.0720)
tensor(53.),tensor(678.8290),tensor(2.4270)
tensor(25.),tensor(512.5130),tensor(0.0010)
tensor(95.),tensor(82.0080),tensor(0.0820)
tensor(70.),tensor(352.6640),tensor(0.0390)
tensor(63.),tensor(602.4180),tensor(0.3740)
tensor(85.),tensor(1088.8831),tensor(0.2140)
tensor(53.),tensor(817.4310),tensor(0.0720)
tensor(74.),tensor(976.7230),tensor(0.1040)
tensor(76.),tensor(981.2060),tensor(0.0550)
tensor(73.),tensor(992.8620),tensor(0.6130)
tensor(42.),tensor(897.9970),tensor(0.0660)
tensor(65.),tensor(393.1250),tensor(0.0740)
tensor(81.),tensor(831.6880),tensor(0.1220)
tensor(54.),tensor(1032.6810),tensor(0.0470)
tensor(64.),tensor(541.9400),tensor(1.3750)
tensor(66.),tensor(206.3970),tensor(0.4310)
tensor(73.),tensor(239.1710),tensor(0.0310)
tensor(59.),tensor(169.1880),tensor(0.0530)
tensor(82.),tensor(410.1120),tensor(0.3790)
tensor(77.),tensor(388.9210),tensor(0.0950)
tensor(58.),tensor(399.8550),tensor(0.0430)
tensor(76.),tensor(175.5820),tensor(0.4040)
tensor(86.),tensor(337.5140),tensor(0.0330)
tensor(37.),tensor(210.8370),tensor(0.0380)
tensor(59.),tensor(148.3410),tensor(0.1930)
tensor(76.),tensor(104.5030),tensor(0.0410)
tensor(66.),tensor(177.1360),tensor(0.2330)
tensor(77.),tensor(220.8890),tensor(0.2090)
tensor(62.),tensor(581.9770),tensor(0.0770)
tensor(42.),tensor(373.0550),tensor(0.0570)
tensor(76.),tensor(654.9530),tensor(0.0320)
tensor(62.),tensor(481.0880),tensor(0.1110)
tensor(52.),tensor(486.0940),tensor(0.0390)
tensor(60.),tensor(389.3730),tensor(0.0880)
tensor(65.),tensor(416.6300),tensor(0.1140)
tensor(92.),tensor(695.3440),tensor(0.0790)
tensor(83.),tensor(688.1550),tensor(0.1000)
tensor(69.),tensor(546.3030),tensor(0.1410)
tensor(27.),tensor(661.6000),tensor(0.0310)
tensor(68.),tensor(556.1050),tensor(0.0660)
tensor(62.),tensor(678.0900),tensor(0.0890)
tensor(66.),tensor(528.9930),tensor(0.0480)
tensor(42.),tensor(522.2930),tensor(0.0640)
tensor(48.),tensor(423.3760),tensor(0.0760)
tensor(50.),tensor(463.5770),tensor(0.0430)
tensor(54.),tensor(558.0460),tensor(0.0530)
tensor(60.),tensor(562.4800),tensor(0.0430)
tensor(74.),tensor(567.1510),tensor(0.1260)
tensor(71.),tensor(508.4230),tensor(0.0820)
tensor(94.),tensor(281.5420),tensor(0.6300)
tensor(60.),tensor(648.9410),tensor(0.0600)
tensor(82.),tensor(485.8720),tensor(0.1710)
tensor(90.),tensor(691.4410),tensor(0.1730)
tensor(62.),tensor(690.5140),tensor(0.0680)
tensor(73.),tensor(141.9050),tensor(0.0910)
tensor(57.),tensor(68.2500),tensor(0.1900)
tensor(84.),tensor(629.2080),tensor(0.9190)
tensor(49.),tensor(125.8650),tensor(0.2190)
tensor(60.),tensor(632.5740),tensor(0.0770)
tensor(70.),tensor(93.3870),tensor(0.1650)
tensor(66.),tensor(505.0810),tensor(0.1080)
tensor(70.),tensor(510.1420),tensor(0.0220)
tensor(63.),tensor(76.6850),tensor(0.0250)
tensor(54.),tensor(456.1280),tensor(0.4960)
tensor(66.),tensor(596.6600),tensor(0.0640)
tensor(59.),tensor(451.6840),tensor(0.0570)
tensor(71.),tensor(272.9660),tensor(0.0330)
tensor(82.),tensor(112.7420),tensor(0.0610)
tensor(58.),tensor(593.8680),tensor(0.0490)
tensor(61.),tensor(213.0980),tensor(0.0270)
tensor(50.),tensor(310.1840),tensor(0.0660)
tensor(61.),tensor(425.3530),tensor(0.0910)
tensor(58.),tensor(422.2010),tensor(0.0270)
tensor(62.),tensor(96.9770),tensor(0.0650)
tensor(59.),tensor(84.5170),tensor(0.0400)
tensor(51.),tensor(509.2200),tensor(0.1000)
tensor(41.),tensor(231.0180),tensor(0.0310)
tensor(99.),tensor(669.3160),tensor(0.0870)
tensor(55.),tensor(346.7920),tensor(0.5080)
tensor(68.),tensor(478.1840),tensor(0.0550)
tensor(46.),tensor(233.2030),tensor(0.2210)
tensor(58.),tensor(241.1780),tensor(0.0460)
tensor(75.),tensor(666.2660),tensor(0.3760)
tensor(57.),tensor(539.8790),tensor(0.0430)
tensor(64.),tensor(104.1510),tensor(0.0510)
tensor(54.),tensor(124.2680),tensor(0.0590)
tensor(71.),tensor(325.9190),tensor(0.0620)
tensor(104.),tensor(609.7570),tensor(0.5310)
tensor(86.),tensor(303.4300),tensor(0.5720)
tensor(66.),tensor(626.8160),tensor(0.0330)
tensor(82.),tensor(113.0460),tensor(0.0460)
tensor(78.),tensor(626.7900),tensor(0.0260)
tensor(93.),tensor(347.9880),tensor(0.1800)
tensor(61.),tensor(132.2210),tensor(0.0460)
tensor(56.),tensor(100.1990),tensor(0.0400)
tensor(65.),tensor(34.5590),tensor(0.5090)
tensor(57.),tensor(384.5550),tensor(0.0470)
tensor(73.),tensor(54.2530),tensor(0.0860)
tensor(43.),tensor(409.7430),tensor(0.6080)
tensor(38.),tensor(324.1470),tensor(0.1370)
tensor(67.),tensor(69.0720),tensor(0.0420)
tensor(78.),tensor(162.5160),tensor(0.4340)
tensor(64.),tensor(271.5260),tensor(1.0360)
tensor(67.),tensor(74.6970),tensor(0.0310)
tensor(71.),tensor(320.0850),tensor(0.0270)
tensor(31.),tensor(249.1710),tensor(0.0700)
tensor(67.),tensor(102.9790),tensor(0.4450)
tensor(71.),tensor(102.9470),tensor(0.3160)
tensor(75.),tensor(294.2810),tensor(0.1370)
tensor(65.),tensor(324.6900),tensor(0.0440)
tensor(34.),tensor(378.8920),tensor(0.0810)
tensor(59.),tensor(308.8930),tensor(0.0390)
tensor(81.),tensor(255.1690),tensor(0.2200)
tensor(72.),tensor(170.3530),tensor(0.0900)
tensor(71.),tensor(317.1340),tensor(0.0360)
tensor(62.),tensor(371.3160),tensor(0.2900)
tensor(65.),tensor(115.4690),tensor(0.1680)
tensor(59.),tensor(458.4570),tensor(0.0860)
tensor(60.),tensor(240.1730),tensor(0.1940)
tensor(80.),tensor(481.2300),tensor(0.1370)
tensor(79.),tensor(207.9210),tensor(0.0390)
tensor(50.),tensor(169.9830),tensor(0.3950)
tensor(75.),tensor(161.0390),tensor(0.0470)
tensor(53.),tensor(456.5460),tensor(0.1970)
tensor(86.),tensor(157.9170),tensor(0.0590)
tensor(71.),tensor(377.8960),tensor(0.0600)
tensor(59.),tensor(443.0950),tensor(0.0570)
tensor(71.),tensor(146.6260),tensor(1.1410)
tensor(50.),tensor(371.2990),tensor(0.3440)
tensor(57.),tensor(388.6690),tensor(0.2770)
tensor(60.),tensor(353.5640),tensor(0.0810)
tensor(47.),tensor(104.7640),tensor(0.1090)
tensor(59.),tensor(479.6350),tensor(0.3230)
tensor(41.),tensor(420.0610),tensor(0.0640)
tensor(66.),tensor(347.0760),tensor(0.2150)
tensor(78.),tensor(89.2900),tensor(0.1910)
tensor(62.),tensor(257.3610),tensor(0.2960)
tensor(59.),tensor(159.5380),tensor(0.7040)
tensor(59.),tensor(59.5790),tensor(0.3020)
tensor(67.),tensor(266.3910),tensor(0.2380)
tensor(49.),tensor(248.8880),tensor(0.3530)
tensor(67.),tensor(307.9610),tensor(0.2570)
tensor(76.),tensor(90.5360),tensor(0.2630)
tensor(50.),tensor(252.4520),tensor(0.0350)
tensor(63.),tensor(285.3050),tensor(0.2500)
tensor(51.),tensor(140.6840),tensor(0.1590)
tensor(44.),tensor(223.1970),tensor(0.0740)
tensor(81.),tensor(34.3070),tensor(0.0950)
tensor(79.),tensor(246.8150),tensor(0.2510)
tensor(80.),tensor(165.9400),tensor(0.8120)
tensor(61.),tensor(285.3240),tensor(0.1130)
tensor(82.),tensor(86.6770),tensor(0.0300)
tensor(87.),tensor(192.3240),tensor(0.1630)
tensor(32.),tensor(152.5920),tensor(0.0230)
tensor(67.),tensor(204.2470),tensor(0.0260)
tensor(79.),tensor(94.8790),tensor(0.0570)
tensor(81.),tensor(108.2250),tensor(0.1160)
tensor(49.),tensor(182.0780),tensor(0.0340)
tensor(78.),tensor(108.0530),tensor(0.0330)
tensor(71.),tensor(195.6770),tensor(0.0890)
tensor(59.),tensor(145.5130),tensor(0.0830)
tensor(65.),tensor(138.9750),tensor(0.0940)
tensor(78.),tensor(217.2640),tensor(0.0480)
tensor(83.),tensor(171.5620),tensor(0.0490)
tensor(33.),tensor(110.6370),tensor(0.0340)
tensor(60.),tensor(75.8020),tensor(1.8150)
tensor(79.),tensor(646.8370),tensor(0.5360)
tensor(48.),tensor(937.9750),tensor(0.0740)
tensor(72.),tensor(830.7070),tensor(0.0420)
tensor(93.),tensor(121.1420),tensor(0.0420)
tensor(44.),tensor(198.1340),tensor(0.0680)
tensor(64.),tensor(492.3230),tensor(0.0270)
tensor(71.),tensor(703.7860),tensor(0.1020)
tensor(67.),tensor(232.7460),tensor(0.2970)
tensor(76.),tensor(729.3520),tensor(0.0780)
tensor(70.),tensor(56.6770),tensor(0.2660)
tensor(57.),tensor(483.8540),tensor(0.0330)
tensor(84.),tensor(277.9220),tensor(0.0570)
tensor(69.),tensor(87.5420),tensor(0.0910)
tensor(73.),tensor(362.2540),tensor(0.2270)
tensor(33.),tensor(546.0430),tensor(0.0300)
tensor(45.),tensor(125.3750),tensor(0.0390)
tensor(64.),tensor(539.9830),tensor(0.0480)
tensor(88.),tensor(348.5400),tensor(0.0290)
tensor(33.),tensor(19.3680),tensor(0.0520)
tensor(65.),tensor(56.0350),tensor(0.0310)
tensor(56.),tensor(75.8710),tensor(0.0720)
tensor(67.),tensor(182.1710),tensor(0.1130)
tensor(53.),tensor(166.2830),tensor(0.0640)
tensor(74.),tensor(171.6520),tensor(0.0570)
tensor(32.),tensor(236.5660),tensor(0.0690)
tensor(35.),tensor(104.0940),tensor(0.0770)
tensor(50.),tensor(166.8270),tensor(0.0510)
tensor(96.),tensor(139.5040),tensor(0.0510)
tensor(67.),tensor(11.0990),tensor(0.0300)
tensor(71.),tensor(172.2300),tensor(0.1180)
tensor(80.),tensor(543.7900),tensor(0.3070)
tensor(80.),tensor(543.1510),tensor(0.1000)
tensor(65.),tensor(855.6760),tensor(0.0590)
tensor(62.),tensor(854.4350),tensor(0.0770)
tensor(72.),tensor(158.7300),tensor(0.0380)
tensor(65.),tensor(867.2770),tensor(0.1950)
tensor(60.),tensor(864.8670),tensor(0.0700)
tensor(78.),tensor(843.0480),tensor(0.0310)
tensor(78.),tensor(821.9530),tensor(0.0430)
tensor(51.),tensor(127.4560),tensor(0.0440)
tensor(83.),tensor(67.4080),tensor(0.1130)
tensor(85.),tensor(160.3890),tensor(0.0860)
tensor(51.),tensor(20.4880),tensor(0.0560)
tensor(42.),tensor(80.7340),tensor(0.2990)
tensor(60.),tensor(39.2840),tensor(0.2660)
tensor(66.),tensor(90.2490),tensor(0.8950)
tensor(66.),tensor(78.6910),tensor(0.4240)
tensor(70.),tensor(148.8910),tensor(0.0530)
tensor(42.),tensor(94.9380),tensor(0.4660)
tensor(83.),tensor(59.9530),tensor(0.1540)
tensor(52.),tensor(148.1210),tensor(0.1130)
tensor(39.),tensor(102.7770),tensor(0.2060)
tensor(82.),tensor(174.1330),tensor(0.0440)
tensor(61.),tensor(144.8700),tensor(0.1130)
tensor(31.),tensor(161.9380),tensor(0.0780)
tensor(76.),tensor(60.3550),tensor(0.0860)
tensor(70.),tensor(182.8180),tensor(0.1240)
tensor(75.),tensor(132.0490),tensor(0.1760)
tensor(67.),tensor(141.1560),tensor(0.0890)
tensor(74.),tensor(68.2590),tensor(0.0570)
tensor(88.),tensor(125.0560),tensor(0.0530)
tensor(82.),tensor(106.7380),tensor(1.3660)
tensor(70.),tensor(106.7150),tensor(0.7430)
tensor(62.),tensor(184.0350),tensor(0.2580)
tensor(60.),tensor(87.5780),tensor(0.6560)
tensor(60.),tensor(201.7340),tensor(0.0560)
tensor(34.),tensor(185.0040),tensor(0.2970)
tensor(86.),tensor(109.6560),tensor(0.9240)
tensor(34.),tensor(45.0170),tensor(0.2800)
tensor(37.),tensor(213.6900),tensor(0.4120)
tensor(56.),tensor(318.4810),tensor(0.2590)
tensor(44.),tensor(336.8420),tensor(0.1540)
tensor(49.),tensor(391.1550),tensor(0.0420)
tensor(61.),tensor(383.4200),tensor(0.0780)
tensor(54.),tensor(345.3680),tensor(0.1490)
tensor(51.),tensor(421.3950),tensor(0.0440)
tensor(65.),tensor(465.3950),tensor(0.0990)
tensor(61.),tensor(149.5020),tensor(0.1410)
tensor(65.),tensor(442.9020),tensor(0.0550)
tensor(67.),tensor(969.1510),tensor(2.1000)
tensor(84.),tensor(727.2880),tensor(0.0440)
tensor(43.),tensor(802.9000),tensor(0.0640)
tensor(53.),tensor(802.2810),tensor(0.0830)
tensor(63.),tensor(911.2990),tensor(0.0570)
tensor(57.),tensor(364.1250),tensor(1.0830)
tensor(65.),tensor(52.4730),tensor(0.4640)
tensor(61.),tensor(774.7120),tensor(0.0440)
tensor(72.),tensor(781.2030),tensor(0.0270)
tensor(86.),tensor(331.2680),tensor(0.2340)
tensor(69.),tensor(712.7200),tensor(0.2120)
tensor(73.),tensor(61.5980),tensor(0.0530)
tensor(82.),tensor(120.0170),tensor(0.2330)
tensor(87.),tensor(198.0510),tensor(0.0360)
tensor(66.),tensor(737.),tensor(0.1780)
tensor(63.),tensor(57.3800),tensor(0.1200)
tensor(63.),tensor(711.5600),tensor(0.0660)
tensor(90.),tensor(86.1480),tensor(0.0820)
tensor(49.),tensor(267.7730),tensor(0.0680)
tensor(66.),tensor(741.7010),tensor(0.0760)
tensor(73.),tensor(91.9990),tensor(0.1000)
tensor(76.),tensor(94.2010),tensor(0.1070)
tensor(53.),tensor(251.6120),tensor(0.1030)
tensor(78.),tensor(16.0860),tensor(0.1550)
tensor(60.),tensor(244.2490),tensor(0.1690)
tensor(47.),tensor(32.8570),tensor(0.0340)
tensor(56.),tensor(28.3710),tensor(0.0740)
tensor(56.),tensor(129.3960),tensor(0.0740)
tensor(60.),tensor(83.3780),tensor(0.0720)
tensor(42.),tensor(159.1720),tensor(0.0730)
tensor(72.),tensor(19.4690),tensor(0.0310)
tensor(61.),tensor(140.7460),tensor(0.0890)
tensor(77.),tensor(267.3480),tensor(0.0520)
tensor(66.),tensor(267.4080),tensor(0.0030)
tensor(80.),tensor(91.5770),tensor(0.1550)
tensor(64.),tensor(41.5620),tensor(0.0300)
tensor(58.),tensor(181.0610),tensor(0.0520)
tensor(52.),tensor(57.7290),tensor(0.0390)
tensor(68.),tensor(39.4090),tensor(0.0400)
tensor(69.),tensor(250.3540),tensor(0.0490)
tensor(60.),tensor(71.9790),tensor(0.1740)
tensor(77.),tensor(18.5810),tensor(0.0310)
tensor(79.),tensor(12.2630),tensor(0.0560)
tensor(66.),tensor(38.4610),tensor(0.0220)
tensor(77.),tensor(13.7010),tensor(0.0650)
tensor(72.),tensor(75.4230),tensor(0.0340)
tensor(59.),tensor(32.7160),tensor(0.0380)
tensor(75.),tensor(66.6500),tensor(0.0900)
tensor(47.),tensor(48.0770),tensor(0.0390)
tensor(82.),tensor(18.3030),tensor(0.0470)
tensor(72.),tensor(75.7600),tensor(0.0700)
tensor(58.),tensor(55.7430),tensor(0.0600)
tensor(58.),tensor(20.1800),tensor(0.0570)
tensor(58.),tensor(25.4400),tensor(0.0860)
tensor(70.),tensor(15.7160),tensor(0.0400)
tensor(64.),tensor(35.9950),tensor(0.0650)
tensor(54.),tensor(51.9430),tensor(0.0730)
tensor(61.),tensor(72.1180),tensor(0.1320)
tensor(66.),tensor(74.4000),tensor(0.0470)
tensor(56.),tensor(55.6800),tensor(0.0640)
tensor(83.),tensor(69.9690),tensor(0.0750)
tensor(68.),tensor(34.2800),tensor(0.0350)
tensor(54.),tensor(115.5070),tensor(0.0390)
tensor(79.),tensor(60.8470),tensor(0.2760)
tensor(56.),tensor(99.6080),tensor(0.2660)
tensor(74.),tensor(125.1730),tensor(0.1710)
tensor(78.),tensor(96.5450),tensor(0.0340)
tensor(65.),tensor(40.3490),tensor(0.0670)
