tensor(10.),tensor(-0.7774),tensor(-0.9966)
tensor(50.),tensor(-0.7666),tensor(-0.9988)
tensor(35.),tensor(-0.6835),tensor(-0.9932)
tensor(49.),tensor(-0.9110),tensor(-0.9838)
tensor(43.),tensor(-0.6492),tensor(-0.9981)
tensor(62.),tensor(-0.8445),tensor(-0.9981)
tensor(28.),tensor(-0.8441),tensor(-0.9998)
tensor(10.),tensor(-0.8079),tensor(-0.9960)
tensor(45.),tensor(-0.8752),tensor(-0.9973)
tensor(33.),tensor(-0.7996),tensor(-0.9984)
tensor(9.),tensor(-0.7156),tensor(-0.9962)
tensor(37.),tensor(-0.7695),tensor(-0.9984)
tensor(14.),tensor(-0.7501),tensor(-0.9963)
tensor(38.),tensor(-0.7200),tensor(-0.9955)
tensor(57.),tensor(-0.8814),tensor(-0.9941)
tensor(28.),tensor(-0.9045),tensor(-0.9983)
tensor(64.),tensor(-0.7769),tensor(-0.9947)
tensor(40.),tensor(-0.9241),tensor(-0.9891)
tensor(51.),tensor(-0.9829),tensor(-0.9928)
tensor(51.),tensor(-0.9172),tensor(-0.9956)
tensor(42.),tensor(-0.9055),tensor(-0.9961)
tensor(35.),tensor(-0.9117),tensor(-0.9976)
tensor(47.),tensor(-0.9517),tensor(-0.9960)
tensor(58.),tensor(-0.9754),tensor(-0.9871)
tensor(55.),tensor(-0.9782),tensor(-0.9915)
tensor(41.),tensor(-0.9561),tensor(-0.9954)
tensor(25.),tensor(-0.9177),tensor(-0.9977)
tensor(41.),tensor(-0.8051),tensor(-0.9936)
tensor(43.),tensor(-0.9331),tensor(-0.9637)
tensor(52.),tensor(-0.8316),tensor(-0.9957)
tensor(36.),tensor(-0.9211),tensor(-0.9845)
tensor(31.),tensor(-0.9022),tensor(-0.9825)
tensor(78.),tensor(-0.6681),tensor(-0.9952)
tensor(54.),tensor(-0.7203),tensor(-0.9983)
tensor(40.),tensor(-0.8618),tensor(-0.9974)
tensor(35.),tensor(-0.7333),tensor(-0.9869)
tensor(46.),tensor(-0.7452),tensor(-0.9893)
tensor(47.),tensor(-0.9092),tensor(-0.9849)
tensor(13.),tensor(-0.9830),tensor(-0.9889)
tensor(18.),tensor(-0.9779),tensor(-0.9945)
tensor(40.),tensor(-0.5877),tensor(-0.9966)
tensor(49.),tensor(-0.8436),tensor(-0.9967)
tensor(35.),tensor(-0.8200),tensor(-0.9961)
tensor(67.),tensor(-0.7403),tensor(-0.9928)
tensor(46.),tensor(-0.6192),tensor(-0.9955)
tensor(50.),tensor(-0.6546),tensor(-0.9945)
tensor(51.),tensor(-0.9238),tensor(-0.9921)
tensor(13.),tensor(-0.6322),tensor(-0.9911)
tensor(19.),tensor(-0.6763),tensor(-0.9964)
tensor(47.),tensor(-0.8652),tensor(-0.9969)
tensor(57.),tensor(-0.9509),tensor(-0.9832)
tensor(47.),tensor(-0.5372),tensor(-0.9945)
tensor(71.),tensor(-0.6995),tensor(-0.9916)
tensor(29.),tensor(-0.9811),tensor(-0.9784)
tensor(50.),tensor(-0.7365),tensor(-0.9945)
tensor(59.),tensor(-0.6064),tensor(-0.9949)
tensor(42.),tensor(-0.6172),tensor(-0.9967)
tensor(26.),tensor(-0.7157),tensor(-0.9937)
tensor(47.),tensor(-0.6924),tensor(-0.9945)
tensor(40.),tensor(-0.6487),tensor(-0.9927)
tensor(64.),tensor(-0.6423),tensor(-0.9953)
tensor(54.),tensor(-0.8216),tensor(-0.9885)
tensor(52.),tensor(-0.6988),tensor(-0.9973)
tensor(40.),tensor(-0.7188),tensor(-0.9907)
tensor(33.),tensor(-0.8771),tensor(-0.9969)
tensor(36.),tensor(-0.8115),tensor(-0.9962)
tensor(46.),tensor(-0.6260),tensor(-0.9942)
tensor(49.),tensor(-0.8725),tensor(-0.9980)
tensor(26.),tensor(-0.5479),tensor(-0.9949)
tensor(43.),tensor(-0.6599),tensor(-0.9925)
tensor(57.),tensor(-0.9448),tensor(-0.9654)
tensor(55.),tensor(-0.6156),tensor(-0.9943)
tensor(45.),tensor(-0.9136),tensor(-0.9919)
tensor(23.),tensor(-0.5607),tensor(-0.9901)
tensor(23.),tensor(-0.6425),tensor(-0.9962)
tensor(54.),tensor(-0.7997),tensor(-0.9938)
tensor(1.),tensor(-0.8016),tensor(-0.9974)
tensor(47.),tensor(-0.1705),tensor(-0.9963)
tensor(35.),tensor(-0.5022),tensor(-0.9972)
tensor(47.),tensor(-0.6905),tensor(-0.9983)
tensor(43.),tensor(-0.9707),tensor(-0.9967)
tensor(40.),tensor(-0.7015),tensor(-0.9975)
tensor(49.),tensor(-0.6620),tensor(-0.9972)
tensor(33.),tensor(-0.6209),tensor(-0.9985)
tensor(31.),tensor(-0.3651),tensor(-0.9961)
tensor(50.),tensor(-0.8975),tensor(-0.9947)
tensor(24.),tensor(-0.1519),tensor(-0.9972)
tensor(40.),tensor(-0.4515),tensor(-0.9834)
tensor(16.),tensor(-0.2830),tensor(-0.9966)
tensor(21.),tensor(-0.3487),tensor(-0.9964)
tensor(59.),tensor(-0.6885),tensor(-0.9938)
tensor(11.),tensor(-0.7076),tensor(-0.9981)
tensor(18.),tensor(-0.7825),tensor(-0.9984)
tensor(32.),tensor(-0.8031),tensor(-0.9673)
tensor(42.),tensor(-0.3311),tensor(-0.9962)
tensor(36.),tensor(-0.1502),tensor(-0.9960)
tensor(17.),tensor(-0.1045),tensor(-0.9969)
tensor(54.),tensor(-0.1800),tensor(-0.9971)
tensor(28.),tensor(-0.1683),tensor(-0.9972)
tensor(27.),tensor(-0.8548),tensor(-0.9880)
tensor(33.),tensor(-0.8875),tensor(-0.9789)
tensor(21.),tensor(-0.2237),tensor(-0.9973)
tensor(39.),tensor(-0.1859),tensor(-0.9981)
tensor(29.),tensor(-0.1570),tensor(-0.9971)
tensor(37.),tensor(-0.8635),tensor(-0.9966)
tensor(31.),tensor(-0.3286),tensor(-0.9960)
tensor(48.),tensor(-0.9290),tensor(-0.9869)
tensor(55.),tensor(-0.7976),tensor(-0.9928)
tensor(57.),tensor(-0.9211),tensor(-0.9920)
tensor(42.),tensor(-0.6863),tensor(-0.9974)
tensor(43.),tensor(-0.8059),tensor(-0.9981)
tensor(33.),tensor(-0.7045),tensor(-0.9989)
tensor(59.),tensor(-0.9198),tensor(-0.9969)
tensor(19.),tensor(-0.8552),tensor(-0.9978)
tensor(39.),tensor(-0.8468),tensor(-0.9956)
tensor(44.),tensor(-0.7829),tensor(-0.9979)
tensor(44.),tensor(-0.7289),tensor(-0.9945)
tensor(50.),tensor(-0.6124),tensor(-0.9985)
tensor(47.),tensor(-0.9373),tensor(-0.9984)
tensor(30.),tensor(-0.8728),tensor(-0.9962)
tensor(51.),tensor(-0.7672),tensor(-0.9943)
tensor(26.),tensor(-0.9032),tensor(-0.9973)
tensor(25.),tensor(-0.9684),tensor(-0.9733)
tensor(47.),tensor(-0.6232),tensor(-0.9978)
tensor(57.),tensor(-0.9677),tensor(-0.9273)
tensor(57.),tensor(-0.9165),tensor(-0.9985)
tensor(41.),tensor(-0.6332),tensor(-0.9958)
tensor(23.),tensor(-0.4705),tensor(-0.9969)
tensor(61.),tensor(-0.8075),tensor(-0.8926)
tensor(51.),tensor(-0.5555),tensor(-0.9962)
tensor(13.),tensor(-0.8273),tensor(-0.9976)
tensor(40.),tensor(-0.9088),tensor(-0.9981)
tensor(22.),tensor(-0.6560),tensor(-0.9979)
tensor(3.),tensor(-0.7477),tensor(-0.9964)
tensor(46.),tensor(-0.6303),tensor(-0.9901)
tensor(42.),tensor(-0.5861),tensor(-0.9969)
tensor(31.),tensor(-0.6210),tensor(-0.9926)
tensor(56.),tensor(-0.7227),tensor(-0.9976)
tensor(24.),tensor(-0.8952),tensor(-0.9960)
tensor(50.),tensor(-0.9110),tensor(-0.9975)
tensor(68.),tensor(-0.6287),tensor(-0.9979)
tensor(37.),tensor(-0.6851),tensor(-0.9925)
tensor(57.),tensor(-0.9562),tensor(-0.9960)
tensor(33.),tensor(-0.7474),tensor(-0.9944)
tensor(41.),tensor(-0.5748),tensor(-0.9972)
tensor(53.),tensor(-0.9136),tensor(-0.9984)
tensor(76.),tensor(-0.6063),tensor(-0.9962)
tensor(47.),tensor(-0.5550),tensor(-0.9869)
tensor(61.),tensor(-0.5392),tensor(-0.9972)
tensor(42.),tensor(-0.8344),tensor(-0.9984)
tensor(46.),tensor(-0.7176),tensor(-0.9874)
tensor(54.),tensor(-0.5343),tensor(-0.9955)
tensor(69.),tensor(-0.9195),tensor(-0.9985)
tensor(35.),tensor(-0.6122),tensor(-0.9984)
tensor(14.),tensor(-0.7522),tensor(-0.9979)
tensor(47.),tensor(-0.5227),tensor(-0.9986)
tensor(25.),tensor(-0.5592),tensor(-0.9858)
tensor(61.),tensor(-0.5689),tensor(-0.9973)
tensor(42.),tensor(-0.6712),tensor(-0.9986)
tensor(61.),tensor(-0.5548),tensor(-1.)
tensor(38.),tensor(-0.6540),tensor(-0.9945)
tensor(43.),tensor(-0.9328),tensor(-0.9960)
tensor(43.),tensor(-0.6526),tensor(-0.9983)
tensor(74.),tensor(-0.5692),tensor(-1.)
tensor(26.),tensor(-0.6477),tensor(-0.9962)
tensor(51.),tensor(-0.5700),tensor(-0.9956)
tensor(24.),tensor(-0.6320),tensor(-0.9968)
tensor(31.),tensor(-0.6188),tensor(-0.9979)
tensor(36.),tensor(-0.6146),tensor(-0.9906)
tensor(55.),tensor(-0.5802),tensor(-0.9977)
tensor(17.),tensor(-0.8208),tensor(-0.9982)
tensor(26.),tensor(-0.4883),tensor(-0.9971)
tensor(34.),tensor(-0.7178),tensor(-0.9981)
tensor(53.),tensor(-0.6672),tensor(-0.9913)
tensor(42.),tensor(-0.9375),tensor(-0.9989)
tensor(6.),tensor(-0.5050),tensor(-0.9978)
tensor(58.),tensor(-0.5803),tensor(-0.9988)
tensor(57.),tensor(-0.6521),tensor(-0.9966)
tensor(36.),tensor(-0.6349),tensor(-0.9984)
tensor(47.),tensor(-0.5312),tensor(-0.9986)
tensor(22.),tensor(-0.6815),tensor(-0.9978)
tensor(47.),tensor(-0.5436),tensor(-0.9979)
tensor(66.),tensor(-0.9128),tensor(-1.)
tensor(47.),tensor(-0.5316),tensor(-0.9981)
tensor(62.),tensor(-0.9256),tensor(-0.9983)
tensor(55.),tensor(-0.7426),tensor(-0.9980)
tensor(34.),tensor(-0.8722),tensor(-0.9901)
tensor(42.),tensor(-0.7388),tensor(-0.9966)
tensor(23.),tensor(-0.7551),tensor(-0.9900)
tensor(30.),tensor(-0.7294),tensor(-0.9818)
tensor(33.),tensor(-0.6664),tensor(-0.9984)
tensor(49.),tensor(-0.6829),tensor(-0.9961)
tensor(56.),tensor(-0.8584),tensor(-0.9967)
tensor(28.),tensor(-0.7049),tensor(-0.9977)
tensor(40.),tensor(-0.6449),tensor(-0.9945)
tensor(13.),tensor(-0.8575),tensor(-0.9975)
tensor(53.),tensor(-0.6669),tensor(-0.9966)
tensor(57.),tensor(-0.8206),tensor(-0.9967)
tensor(37.),tensor(-0.8194),tensor(-0.9954)
tensor(40.),tensor(-0.7980),tensor(-0.9983)
tensor(41.),tensor(-0.7020),tensor(-0.9949)
tensor(32.),tensor(-0.7365),tensor(-0.9960)
tensor(42.),tensor(-0.7771),tensor(-0.9884)
tensor(52.),tensor(-0.8028),tensor(-0.9977)
tensor(50.),tensor(-0.7210),tensor(-0.9983)
tensor(50.),tensor(-0.7535),tensor(-0.9973)
tensor(63.),tensor(-0.8795),tensor(-0.9960)
tensor(56.),tensor(-0.8383),tensor(-0.9976)
tensor(34.),tensor(-0.9483),tensor(-0.9975)
tensor(46.),tensor(-0.9766),tensor(-0.9816)
tensor(16.),tensor(-0.7727),tensor(-0.9906)
tensor(11.),tensor(-0.6321),tensor(-0.9983)
tensor(48.),tensor(-0.6450),tensor(-0.9969)
tensor(37.),tensor(-0.6846),tensor(-0.9947)
tensor(28.),tensor(-0.9556),tensor(-0.9962)
tensor(10.),tensor(-0.6367),tensor(-0.9995)
tensor(52.),tensor(-0.6455),tensor(-0.9977)
tensor(35.),tensor(-0.8567),tensor(-0.9895)
tensor(20.),tensor(-0.6520),tensor(-0.9976)
tensor(27.),tensor(-0.8401),tensor(-0.9959)
tensor(28.),tensor(-0.7772),tensor(-0.9972)
tensor(70.),tensor(-0.8512),tensor(-0.9956)
tensor(28.),tensor(-0.9651),tensor(-0.9491)
tensor(34.),tensor(-0.6758),tensor(-0.9908)
tensor(65.),tensor(-0.8569),tensor(-0.9880)
tensor(42.),tensor(-0.7050),tensor(-0.9979)
tensor(32.),tensor(-0.6658),tensor(-0.9978)
tensor(43.),tensor(-0.9732),tensor(-0.9920)
tensor(14.),tensor(-0.7884),tensor(-0.9933)
tensor(52.),tensor(-0.8445),tensor(-0.9824)
tensor(26.),tensor(-0.7721),tensor(-0.9383)
tensor(52.),tensor(-0.7551),tensor(-0.9848)
tensor(28.),tensor(-0.7810),tensor(-0.9755)
tensor(31.),tensor(-0.7750),tensor(-0.9823)
tensor(25.),tensor(-0.7730),tensor(-0.9662)
tensor(30.),tensor(-0.9092),tensor(-0.9949)
tensor(50.),tensor(-0.8567),tensor(-0.9706)
tensor(26.),tensor(-0.8092),tensor(-0.9945)
tensor(37.),tensor(-0.8922),tensor(-0.9881)
tensor(26.),tensor(-0.8092),tensor(-0.9945)
tensor(56.),tensor(-0.8535),tensor(-0.9957)
tensor(35.),tensor(-0.8190),tensor(-0.9744)
tensor(23.),tensor(-0.9757),tensor(-0.9967)
tensor(65.),tensor(-0.9686),tensor(-0.9907)
tensor(23.),tensor(-0.9708),tensor(-0.9980)
tensor(40.),tensor(-0.8010),tensor(-0.9772)
tensor(53.),tensor(-0.9673),tensor(-0.9940)
tensor(45.),tensor(-0.8290),tensor(-0.9954)
tensor(56.),tensor(-0.9140),tensor(-0.9966)
tensor(45.),tensor(-0.9195),tensor(-0.9984)
tensor(45.),tensor(-0.8750),tensor(-0.9906)
tensor(53.),tensor(-0.9105),tensor(-0.9664)
tensor(45.),tensor(-0.9689),tensor(-0.9949)
tensor(55.),tensor(-0.8984),tensor(-0.9956)
tensor(53.),tensor(-0.9322),tensor(-0.9963)
tensor(55.),tensor(-0.9752),tensor(-0.9940)
tensor(53.),tensor(-0.8292),tensor(-0.9981)
tensor(56.),tensor(-0.3828),tensor(-0.9947)
tensor(48.),tensor(-0.7538),tensor(-0.9973)
tensor(51.),tensor(-0.4636),tensor(-0.9986)
tensor(40.),tensor(-0.6386),tensor(-0.9976)
tensor(38.),tensor(-0.6692),tensor(-0.9918)
tensor(39.),tensor(-0.7435),tensor(-0.9976)
tensor(42.),tensor(-0.5240),tensor(-0.9962)
tensor(50.),tensor(-0.4194),tensor(-0.9978)
tensor(38.),tensor(-0.5295),tensor(-0.9975)
tensor(51.),tensor(-0.4388),tensor(-0.9962)
tensor(44.),tensor(-0.6319),tensor(-0.9978)
tensor(38.),tensor(-0.6528),tensor(-0.9975)
tensor(45.),tensor(-0.6939),tensor(-0.9954)
tensor(64.),tensor(-0.6603),tensor(-0.9983)
tensor(45.),tensor(-0.6012),tensor(-0.9955)
tensor(47.),tensor(-0.6066),tensor(-0.9978)
tensor(43.),tensor(-0.6018),tensor(-0.9988)
tensor(55.),tensor(-0.9500),tensor(-0.9986)
tensor(69.),tensor(-0.7146),tensor(-0.9973)
tensor(68.),tensor(-0.9236),tensor(-0.9979)
tensor(39.),tensor(-0.9366),tensor(-0.9980)
tensor(11.),tensor(-0.8433),tensor(-0.9963)
tensor(51.),tensor(-0.8693),tensor(-0.9981)
tensor(65.),tensor(-0.9731),tensor(-0.9985)
tensor(68.),tensor(-0.8943),tensor(-0.9947)
tensor(41.),tensor(-0.8621),tensor(-0.9966)
tensor(54.),tensor(-0.9029),tensor(-0.9911)
tensor(36.),tensor(-0.9805),tensor(-1.)
tensor(59.),tensor(-0.8756),tensor(-0.9973)
tensor(56.),tensor(-0.8927),tensor(-0.9946)
tensor(34.),tensor(-0.4384),tensor(-0.9947)
tensor(44.),tensor(-0.4928),tensor(-0.9753)
tensor(42.),tensor(-0.9125),tensor(-0.9974)
tensor(37.),tensor(-0.8739),tensor(-0.9967)
tensor(35.),tensor(-0.3599),tensor(-0.9910)
tensor(45.),tensor(-0.3548),tensor(-0.9974)
tensor(47.),tensor(-0.6577),tensor(-0.9928)
tensor(39.),tensor(-0.3480),tensor(-0.9953)
tensor(41.),tensor(-0.6924),tensor(-0.9789)
tensor(65.),tensor(-0.9413),tensor(-0.9952)
tensor(45.),tensor(-0.9802),tensor(-0.9973)
tensor(33.),tensor(-0.9740),tensor(-0.9963)
tensor(41.),tensor(-0.8865),tensor(-0.9981)
tensor(57.),tensor(-0.9527),tensor(-0.9910)
tensor(59.),tensor(-0.8769),tensor(-0.9961)
tensor(38.),tensor(-0.9172),tensor(-0.9926)
tensor(66.),tensor(-0.9843),tensor(-0.9968)
tensor(14.),tensor(-0.9852),tensor(-0.9940)
tensor(71.),tensor(-0.8990),tensor(-0.9896)
tensor(38.),tensor(-0.9496),tensor(-0.9899)
tensor(40.),tensor(-0.8997),tensor(-0.9949)
tensor(30.),tensor(-0.8820),tensor(-0.9976)
tensor(48.),tensor(-0.9740),tensor(-0.9982)
tensor(48.),tensor(-0.9677),tensor(-0.9823)
tensor(24.),tensor(-0.8778),tensor(-0.9967)
tensor(49.),tensor(-0.9011),tensor(-0.9962)
tensor(60.),tensor(-0.9608),tensor(-0.9947)
tensor(41.),tensor(-0.9777),tensor(-0.9768)
tensor(54.),tensor(-0.8992),tensor(-0.9915)
tensor(21.),tensor(-0.8867),tensor(-0.9927)
tensor(51.),tensor(-0.9554),tensor(-0.9975)
tensor(51.),tensor(-0.8461),tensor(-0.9911)
tensor(49.),tensor(-0.8462),tensor(-0.9962)
tensor(56.),tensor(-0.9066),tensor(-0.9981)
tensor(43.),tensor(-0.8773),tensor(-0.9946)
tensor(39.),tensor(-0.9114),tensor(-0.9893)
tensor(57.),tensor(-0.9295),tensor(-0.9911)
tensor(64.),tensor(-0.9052),tensor(-1.)
tensor(55.),tensor(-0.9267),tensor(-0.9816)
tensor(41.),tensor(-0.8881),tensor(-0.9976)
tensor(43.),tensor(-0.7779),tensor(-0.9969)
tensor(9.),tensor(-0.7264),tensor(-0.9947)
tensor(48.),tensor(-0.8036),tensor(-0.9830)
tensor(50.),tensor(-0.9201),tensor(-0.9988)
tensor(18.),tensor(-0.6937),tensor(-0.9983)
tensor(38.),tensor(-0.6930),tensor(-0.9980)
tensor(57.),tensor(-0.7915),tensor(-0.9916)
tensor(59.),tensor(-0.8570),tensor(-0.9938)
tensor(62.),tensor(-0.6972),tensor(-0.9982)
tensor(57.),tensor(-0.9101),tensor(-0.9977)
tensor(41.),tensor(-0.3083),tensor(-0.9967)
tensor(63.),tensor(-0.5406),tensor(-0.9986)
tensor(39.),tensor(-0.6678),tensor(-0.9926)
tensor(49.),tensor(-0.3951),tensor(-0.9940)
tensor(39.),tensor(-0.3925),tensor(-0.9966)
tensor(36.),tensor(-0.4859),tensor(-0.9982)
tensor(44.),tensor(-0.3880),tensor(-0.9971)
tensor(51.),tensor(-0.8525),tensor(-0.9675)
tensor(17.),tensor(-0.6626),tensor(-0.9973)
tensor(41.),tensor(-0.7644),tensor(-0.9973)
tensor(38.),tensor(-0.4133),tensor(-0.9933)
tensor(6.),tensor(-0.8206),tensor(-0.9947)
tensor(59.),tensor(-0.8956),tensor(-0.9932)
tensor(47.),tensor(-0.4368),tensor(-0.9952)
tensor(44.),tensor(-0.6310),tensor(-0.9940)
tensor(28.),tensor(-0.3654),tensor(-0.9972)
tensor(66.),tensor(-0.7730),tensor(-0.9961)
tensor(52.),tensor(-0.8006),tensor(-0.9971)
tensor(47.),tensor(-0.4867),tensor(-0.9955)
tensor(59.),tensor(-0.8046),tensor(-0.9983)
tensor(27.),tensor(-0.9763),tensor(-0.9969)
tensor(67.),tensor(-0.8250),tensor(-0.9939)
tensor(18.),tensor(-0.9035),tensor(-0.9935)
tensor(40.),tensor(-0.9290),tensor(-0.9982)
tensor(38.),tensor(-0.8796),tensor(-0.9977)
tensor(39.),tensor(-0.9816),tensor(-0.9959)
tensor(54.),tensor(-0.9643),tensor(-0.9983)
tensor(47.),tensor(-0.9074),tensor(-0.9864)
tensor(54.),tensor(-0.9502),tensor(-0.9930)
tensor(46.),tensor(-0.9038),tensor(-0.9920)
